0.18275912144016232,0.39059462252239263,0.5584059936687774,0.8430483723563009
0.17975385746616526,0.3810212320482564,0.5616138099970827,0.8547534354096125
0.1684528992393175,0.36832494689984974,0.5490363927289851,0.8418399796764722
0.11575060561935076,0.3153799428939144,0.4861209030147375,0.786167803716896
0.13806328955752578,0.3364220743830208,0.5064872685581366,0.8046636400452635
0.18815134133477887,0.39146997350354573,0.560123316547725,0.8621798016025028
0.1983121376520377,0.4018778710718747,0.5714482289149039,0.8755574376014651
0.19844039928898738,0.4123448309751318,0.5831067915361954,0.889458630386956
0.18986314466454024,0.40116406245214203,0.5877812399080395,0.8840002331631929
0.20081693281508534,0.4053133240799625,0.5906058407152568,0.8887588555078884
0.18905657458500308,0.4012692745074871,0.5913509743913397,0.8940037608804982
0.18868349867046755,0.4054120838685018,0.5956788730896868,0.9057029793654285
0.18457570341760424,0.3939858092568654,0.5723803804681824,0.8824979066775855
0.17753983031228512,0.3594300801521757,0.5249800702598142,0.7864107908097735
0.17491042577761445,0.35647056812973027,0.5132093442973149,0.777550723747948
0.17124366300441063,0.3176843580194298,0.4375892818104083,0.6847060632560266
0.16386679972436882,0.31444636858465963,0.4402007261351082,0.6738122356969976
0.16773643618795117,0.2800428918654793,0.38474925835619095,0.591005861395201
0.1627572965916978,0.23369426052349873,0.3358418730939673,0.5167869234145964
0.15111741744359256,0.20229888777704133,0.29178954171867266,0.4833779105370887
0.13794652580057257,0.1923836357467789,0.25966634321172116,0.44884652582037143
0.13402594865666792,0.16983869383544192,0.24231052649152654,0.43446016232699447
0.1309016222547315,0.15537854823469593,0.229861089962097,0.42648876283538273
0.13159233302728113,0.16681071879043413,0.24974663574981762,0.4455657640771388
0.1351447395460977,0.18055237215987763,0.2653884704534413,0.46604902438851137
0.1379440508977802,0.18960910454940516,0.27484795706788967,0.47741195813440923
0.14007298897597104,0.2193945176428847,0.32340901933258864,0.5438107868071612
0.15016531361202215,0.2631078163662409,0.37307254147285673,0.5968748794626347
0.16049301809988312,0.3082906179253819,0.4185902860158085,0.6643929729471402
0.1662713453993346,0.33461812121483353,0.47746272663648076,0.722983633097591
0.17122438360046716,0.3684612135167412,0.517436223240438,0.80547555334636
0.17456342591998622,0.37036121087616436,0.5280167496936061,0.8078922700935257
0.1954264380365926,0.4066760268810819,0.5696736411136861,0.8708834136603452
0.1976924694246567,0.4165741116878234,0.6014016472575336,0.8979745348919019
0.19198204937327515,0.4123092780516409,0.612876308544245,0.8992447209277925
0.18787533702987314,0.39981848287084576,0.6037288667670264,0.9087071598407224
0.1868829356806523,0.3968535937220907,0.6131262604396096,0.8936851633117544
0.18714101974314196,0.3901865073197498,0.6146572965120389,0.880432096292929
0.18551752455633114,0.3875386327734964,0.609662693568996,0.8986200866324918
0.19451225316359816,0.3985360046071341,0.6104536114973845,0.8407076317154506
0.20894599800737632,0.4200579896644107,0.6230075006117223,0.8514613636993805
0.22429647437744846,0.4384400767317743,0.6392057386333528,0.8849450181819063
0.23096632746800508,0.4511613153016996,0.6493902261246821,0.8990069456521597
0.23344673751124695,0.4698054775315788,0.6639193261313192,0.9399858832017074
0.22565368467694327,0.4720034822823362,0.6650120802176089,0.8918157268013108
0.2249439567529055,0.4705833063044932,0.6616761682097646,0.852456832752896
0.22705793885010409,0.4713005193261251,0.6610318931046052,0.8653174286014653
0.23405632496593884,0.4473706461424193,0.6163925180030277,0.8741525161623815
0.2344898630461482,0.44036811087557826,0.5988097412618704,0.8726525410608753
0.23100477476077405,0.38948558795382815,0.5286319969951505,0.8275443644145762
0.23568291185026966,0.34120806951180227,0.44629453371784134,0.7341194171186668
0.23116331956364966,0.2995909575644696,0.3984293506898862,0.6480522725699878
0.23052924896947985,0.30224633642827864,0.38594212179785653,0.6462659269444073
0.21088882568856118,0.27093391726109883,0.34686145588941725,0.5964458635235634
0.2070258202006471,0.26518655203053965,0.32375886498706696,0.5710405406248797
0.18948234258072616,0.2347666125016958,0.27600079246557496,0.5153138940658781
0.1916800661863932,0.22427338534618638,0.244033665944403,0.5017768248102698
0.19454774038149897,0.2112821857201132,0.22590110400335586,0.49623762695115176
0.1974886178775729,0.22536788382801182,0.2581840602202093,0.5280790012782144
0.19949167886645977,0.2313919679371887,0.2684845368348912,0.5334129966045561
0.19550391257477034,0.27634654870404607,0.3063356109268972,0.5633513894239597
0.20723978242427918,0.30969473548161464,0.35274753782566093,0.6316303598384263
0.239352403881271,0.3433720505169745,0.4046608442613578,0.7031001293804677
0.25413005535663746,0.3455024143022318,0.41547252906920984,0.7042681795805277
0.24752934012375613,0.37670945828611524,0.4602043693415207,0.7640189921440845
